undergraduate_gpa,self_reported_gpa,first_review_exp,first_review_sop,first_review_gpa,first_review_lor,second_review_exp,second_review_sop,second_review_gpa,distance_to_campus,program_length,response,academic_condition,age,90041_mi,91601_mi,92122_mi,94607_mi,last_60_90_gpa,graduate_gpa,second_review_lor,sip_score,time_to_finish_application,decision_wait_time,response_time,billing_country_United States,billing_country_blank,ethnicity_Arab/Middle Eastern,ethnicity_Asian/Pacific Islander,ethnicity_Caucasian,ethnicity_Latino/a,ethnicity_Multi-Ethnic,ethnicity_Native American,ethnicity_Unknown,ethnicity_blank,gender_Female,gender_Other,gender_blank,first_generation_Yes,first_generation_blank,campus___cleaned_Orange County Academic Center,campus___cleaned_San Diego Academic Center,campus___cleaned_University Park Campus,campus___cleaned_Virtual Academic Center,campus___cleaned_blank,residency_International,residency_Non Resident,residency_Other,residency_Permanent US Resident,residency_Temporary US Resident,residency_US Citizen,residency_blank,deposit_received_True,temperature_Cold,temperature_Hot,temperature_No Contact,temperature_Warm
3.42,3.21,5,5.0,5.0,5.0,3,4.0,4,30.67507745,4.0,0,0,27,31.78804471,40.14540683,74.12403899,374.0729011,2.88,3.67,5.0,0,1.0,83.0,35.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.42,3.21,5,5.0,4.0,4.0,3,5.0,4,319.0366651,4.0,1,0,30,822.588764,826.441366,927.003138,998.731859,2.88,3.67,3.0,0,12.0,86.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.42,3.21,5,4.0,4.0,3.0,4,4.0,4,1989.285973,4.0,0,0,26,1981.19767,1988.861648,1973.0667239999998,2084.44404,2.88,3.67,5.0,0,15.0,30.0,12.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.21,5,5.0,4.0,4.0,5,5.0,4,114.48462169999999,4.0,1,0,29,116.9629111,124.7508862,14.5390269,459.14090070000003,2.88,3.67,5.0,0,0.0,120.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.43,3.21,5,5.0,5.0,2.0,5,4.0,5,319.0366651,4.0,0,0,41,7800.0,7800.0,7800.0,7800.0,2.88,3.84,3.0,0,0.0,97.0,50.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.44,3.21,5,4.0,4.0,4.0,4,5.0,4,18.37976339,4.0,0,0,30,15.93685519,25.420426100000004,91.02144051,357.7092057,2.88,3.67,4.0,0,2.0,42.0,19.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.44,3.21,5,5.0,4.0,5.0,5,5.0,4,319.0366651,4.0,0,0,29,822.588764,826.441366,927.003138,998.731859,2.88,3.67,4.0,0,17.0,40.0,12.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.44,3.21,5,4.0,5.0,5.0,3,5.0,4,5.788065742000001,4.0,0,0,26,7.17052462,5.036232307,107.82061329999999,339.4220682,2.88,3.67,4.0,0,1.0,104.0,153.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.45,3.21,5,5.0,4.0,4.0,5,5.0,4,202.044099,4.0,0,0,28,196.5852183,191.4253005,300.3919103,172.25594030000002,2.88,3.67,5.0,0,0.0,47.0,13.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.45,3.21,4,4.0,4.0,5.0,4,5.0,4,100.0228488,6.0,0,0,30,102.16013690000001,110.1582596,12.26449423,444.43377180000005,2.88,3.67,4.0,0,0.0,46.0,63.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.46,3.21,4,4.0,5.0,5.0,4,5.0,4,88.14221193,4.0,1,0,26,89.97205657,98.14572706,20.80076692,432.2530926,2.88,3.67,4.0,0,6.0,97.0,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.46,3.21,5,5.0,4.0,4.0,4,5.0,4,177.5748064,4.0,1,0,31,175.8964004,185.5947927,102.1573433,507.97076330000004,2.88,3.67,4.0,0,7.0,49.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.47,3.21,5,5.0,4.0,3.0,4,4.0,4,12.352407699999999,4.0,1,0,31,4.062470903,13.79250382,103.99700959999998,344.3975636,2.88,3.67,3.0,0,0.0,76.0,15.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.47,3.21,4,5.0,4.0,5.0,4,4.0,4,8.478641003,4.0,0,0,27,14.02048811,7.7149365539999994,109.6193283,337.57477610000007,2.88,3.67,5.0,0,23.0,27.0,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.47,3.21,4,5.0,4.0,3.0,5,5.0,4,12.352407699999999,4.0,1,0,34,4.062470903,13.79250382,103.99700959999998,344.3975636,2.88,3.67,3.0,0,0.0,47.0,7.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.48,3.21,4,5.0,4.0,5.0,4,5.0,4,26.50977085,4.0,0,0,26,20.028330899999997,29.76546251,96.67872961,355.1714467,2.88,3.67,4.0,0,6.0,50.0,126.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.48,3.21,3,5.0,4.0,5.0,3,4.0,4,6.6273186079999995,4.0,1,0,27,15.69608018,16.05561759,99.0832411,348.1675987,2.88,3.67,5.0,0,1.0,30.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.48,3.21,4,4.0,4.0,5.0,4,4.0,4,3.6394741010000002,4.0,1,0,26,7.53616999,7.102708488999999,105.82491540000001,341.3817802,2.88,3.67,5.0,0,8.0,53.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.49,3.21,3,5.0,5.0,5.0,3,5.0,4,87.99372779,4.0,1,0,25,89.18224993,97.71644028,26.21252247,431.2370375,2.88,3.67,4.0,0,34.0,47.0,16.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.49,3.21,3,5.0,4.0,5.0,3,5.0,4,314.39597610000004,4.0,0,0,27,311.83356549999996,304.0043284,416.7839047,30.53808857,2.88,3.67,5.0,0,0.0,49.0,21.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.49,3.21,3,5.0,4.0,5.0,4,5.0,4,27.36868315,6.0,1,0,27,29.88386839,37.41170555,75.69765644,371.78486089999996,2.88,3.67,5.0,0,12.0,27.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,4.0,5.0,4.0,4,4.0,5,0.572674735,4.0,1,0,43,8.872768503,10.95850333,102.0412625,345.1387119,2.88,3.67,4.0,0,15.0,80.0,12.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,5.0,5.0,3.0,5,4.0,5,110.70295700000001,4.0,1,0,35,113.5325024,121.076245,9.125077689,455.4702341,2.88,3.67,4.0,0,0.0,57.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,5.0,5.0,5.0,5,5.0,5,79.37204859,4.0,0,0,28,78.42938265,87.86152937,47.88561718,417.728222,2.88,3.67,5.0,0,1.0,73.0,31.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.5,3.21,5,5.0,5.0,4.0,5,2.0,5,30.97570491,6.0,0,0,29,30.42948754,39.5271597,77.02836487,372.30785099999997,2.88,3.67,3.0,0,0.0,42.0,115.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,4.0,5.0,5.0,3,4.0,5,331.0977482,4.0,0,0,28,328.9481151,320.83955,433.3522825,18.65519815,2.88,3.67,4.0,0,0.0,42.0,84.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,4.0,5.0,5.0,4,4.0,5,15.63443923,4.0,1,0,29,20.02138637,26.0872777,86.78815507,360.40078,2.88,3.67,5.0,0,32.0,49.0,33.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.5,3.21,4,4.0,5.0,4.0,5,5.0,5,813.303032,4.0,0,0,31,805.2345845,812.9526528,800.702157,945.6202716,2.88,3.67,4.0,0,8.0,79.0,12.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.51,3.21,5,5.0,5.0,3.0,5,5.0,5,36.48259685,4.0,0,0,31,30.95921276,40.81811724,90.34360212,364.6669056,2.88,3.67,3.0,0,0.0,95.0,28.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.51,3.21,3,5.0,5.0,5.0,3,5.0,5,15.21134355,4.0,0,0,28,23.50987623,25.19485526,91.32971032,356.2931812,2.88,3.67,4.0,0,9.0,38.0,151.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3.51,3.21,3,5.0,5.0,5.0,3,5.0,5,319.0366651,4.0,0,0,26,7800.0,7800.0,7800.0,7800.0,2.88,3.67,5.0,0,0.0,51.0,20.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.07,3.1,4,4.0,4.0,5.0,3,4.0,4,10.142963900000002,4.0,0,0,29,3.176339291,13.04741546,102.83989790000001,345.20320239999995,2.88,3.67,3.0,0,22.0,21.0,13.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.51,3.21,3,4.0,5.0,5.0,4,4.0,5,332.56537660000004,4.0,1,0,29,330.0192795,322.1799607,434.9503614,12.42785084,2.88,3.67,5.0,0,4.0,37.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.51,3.21,5,4.0,5.0,4.0,5,4.0,5,7.944021082999999,4.0,0,0,33,16.90545411,14.61087318,102.7972178,344.5943862,2.88,3.67,5.0,0,6.0,34.0,17.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.51,3.21,3,4.0,5.0,5.0,3,4.0,5,25.77173692,4.0,1,0,26,29.126926899999997,36.08420899,76.78349667,370.47956899999997,2.88,3.67,5.0,0,0.0,27.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.51,3.21,3,3.0,5.0,5.0,5,4.0,5,368.82894639999995,4.0,0,0,27,364.3903755,374.2731242,308.62718039999993,656.8035143999999,2.88,3.67,5.0,0,2.0,78.0,20.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.52,3.21,5,5.0,5.0,4.0,4,5.0,5,6.9329969920000005,4.0,1,0,37,4.627594105,5.841875244,107.5765855,339.8356938,2.88,3.67,4.0,0,0.0,49.0,11.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.53,3.21,4,5.0,4.0,4.0,2,4.0,5,247.8941787,4.0,0,0,27,241.0491989,237.7588239,339.6523273,189.8202281,2.88,3.67,5.0,0,7.0,51.0,21.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.53,3.21,3,4.0,5.0,5.0,5,5.0,5,2.692036897,4.0,0,0,28,6.506905767,9.867482115,102.9963949,344.2745235,2.88,3.67,5.0,0,5.0,132.0,18.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.53,3.21,4,5.0,5.0,4.0,3,4.0,5,2591.6044699999998,4.0,0,0,31,2583.560145,2591.282846,2573.6723079999997,2683.177255,2.88,3.67,4.0,0,0.0,56.0,13.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.53,3.21,4,5.0,5.0,4.0,4,5.0,5,20.03706468,4.0,1,0,37,28.11481011,30.06190101,87.52030218,360.4748751,2.88,3.54,4.0,0,1.0,39.0,9.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.53,3.21,5,5.0,5.0,4.0,5,5.0,5,39.78771727,4.0,0,0,26,33.74899043,43.47837365,92.20770086,364.6869186,2.88,3.67,4.0,0,0.0,44.0,32.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.53,3.21,2,4.0,5.0,5.0,3,4.0,5,17.80452456,4.0,1,0,26,14.04122535,23.80386,93.71410471,355.25967710000003,2.88,3.67,5.0,0,5.0,43.0,13.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.53,3.21,4,4.0,5.0,5.0,2,5.0,5,15.63443923,4.0,1,0,27,20.02138637,26.0872777,86.78815507,360.40078,2.88,3.67,4.0,0,1.0,90.0,27.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.53,3.21,3,4.0,5.0,5.0,3,3.0,5,288.0608566,4.0,0,0,26,285.6773106,277.721282,390.4174476,56.79068139,2.88,3.67,4.0,0,0.0,44.0,29.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.53,3.21,3,5.0,5.0,5.0,3,5.0,5,11.47364073,4.0,1,0,25,17.97664391,11.30578895,110.3559472,337.0627051,2.88,3.67,5.0,0,0.0,40.0,6.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.53,3.21,3,5.0,5.0,4.0,4,4.0,5,25.20862363,6.0,1,0,26,21.67985934,31.50943572,88.47838722,361.77445930000005,2.88,3.67,4.0,0,0.0,40.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.53,3.21,2,5.0,5.0,5.0,2,4.0,5,971.0348642999999,4.0,1,0,27,964.5912497000002,960.6622768,1063.2435369999998,686.7878508,2.88,3.67,5.0,0,0.0,43.0,14.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.54,3.21,5,5.0,5.0,4.0,5,5.0,5,121.69547659999998,4.0,0,0,29,124.7069108,132.1258003,19.3386434,466.4643529,2.88,3.67,4.0,0,58.0,40.0,32.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.54,3.21,5,5.0,5.0,4.0,3,5.0,5,346.4400481,4.0,0,0,29,343.8376908,336.03913680000005,448.83063980000003,4.685052089,2.88,3.67,5.0,0,14.0,59.0,27.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.54,3.21,4,4.0,5.0,5.0,4,4.0,5,17.71273169,4.0,0,0,30,21.37648226,28.00256904,84.85469488,362.3942047,2.88,3.67,5.0,0,0.0,47.0,31.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.54,3.21,4,4.0,5.0,4.0,4,5.0,5,830.2833701000001,4.0,0,0,31,824.3644452000001,819.7394727999999,925.6106020999999,533.4615884,2.88,3.67,4.0,0,0.0,39.0,31.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.54,3.21,3,5.0,5.0,4.0,3,5.0,5,53.73595415,4.0,0,0,27,50.24237979,60.1568216,74.50386346,385.5623248,2.88,3.67,4.0,0,21.0,48.0,123.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.55,3.21,2,4.0,5.0,4.0,4,5.0,5,117.55607859999998,4.0,1,0,42,120.3936781,127.93575120000001,15.5686943,462.32630660000007,2.88,3.67,4.0,0,0.0,45.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.55,3.21,3,4.0,4.0,4.0,3,4.0,4,25.79995864,6.0,1,0,40,27.10853159,35.30299591,78.5584671,369.360036,2.88,3.67,3.0,0,30.0,3.0,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.55,3.21,5,5.0,5.0,4.0,5,5.0,5,2297.130918,4.0,0,0,32,2289.637587,2298.018908,2268.194812,2427.575334,2.88,3.67,4.0,0,3.0,37.0,20.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.56,3.21,3,4.0,4.0,4.0,3,4.0,5,3.6394741010000002,4.0,1,0,28,7.53616999,7.102708488999999,105.82491540000001,341.3817802,2.88,3.67,5.0,0,0.0,49.0,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.56,3.21,3,5.0,5.0,5.0,3,5.0,5,37.59703329,4.0,1,0,50,38.97662133,47.25513054,67.04860709,381.2610067,2.88,3.67,5.0,0,27.0,27.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.56,3.21,3,5.0,5.0,3.0,3,5.0,5,2442.3524829999997,4.0,0,0,28,2434.513351,2442.508089,2420.080227,2549.740321,2.88,3.67,4.0,0,3.0,39.0,102.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.56,3.21,3,4.0,5.0,5.0,3,5.0,5,37.55193408,4.0,1,0,26,31.46192287,41.19242364,92.82486704,363.08394930000003,2.88,3.67,5.0,0,6.0,31.0,14.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.57,3.21,3,4.0,4.0,4.0,4,4.0,5,74.25023411,4.0,1,0,37,75.69498393,84.06900384,33.66619602,417.9214897,2.88,3.67,4.0,0,24.0,19.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.57,3.21,2,4.0,5.0,4.0,2,5.0,5,111.80806609999999,4.0,0,0,38,115.0416313,122.2902165,9.504526664,456.53287170000004,2.88,3.67,5.0,0,0.0,83.0,156.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.58,3.21,3,5.0,5.0,5.0,3,3.0,5,26.99729378,6.0,0,0,35,21.87326565,16.67061537,127.41639350000001,320.7278287,2.88,3.67,5.0,0,12.0,32.0,13.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.58,3.21,4,4.0,5.0,4.0,2,4.0,5,319.0366651,4.0,1,0,27,7800.0,7800.0,7800.0,7800.0,2.88,3.67,5.0,0,27.0,76.0,13.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.58,3.21,5,5.0,5.0,4.0,4,4.0,5,343.8020585,4.0,0,0,28,341.20381299999997,333.40215950000004,446.1923774,4.346414428,2.88,3.67,4.0,0,0.0,11.0,51.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.09,3.21,1,1.0,1.0,1.0,3,4.0,4,7.55925686,4.0,0,0,27,13.12773203,18.04905107,94.86434131,352.31933230000004,2.88,3.67,3.0,0,18.0,36.0,19.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.59,3.21,5,4.0,5.0,3.0,5,4.0,5,32.94955113,4.0,1,0,56,36.140631899999995,43.27176167,69.60961171,377.6694438,2.88,3.67,4.0,0,0.0,42.0,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.59,3.21,4,4.0,5.0,5.0,3,5.0,5,25.940649,4.0,1,0,26,20.06759587,29.93863349,94.77376569,356.6860175,2.88,3.67,4.0,0,0.0,95.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.59,3.21,4,5.0,4.0,5.0,3,5.0,5,13.46138129,4.0,1,0,26,13.10109916,21.66720395,92.49633524,355.3678419,2.88,3.67,5.0,0,0.0,50.0,7.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.59,3.21,3,5.0,5.0,4.0,3,4.0,5,347.8887792,4.0,0,0,27,345.6686331,337.60780780000005,450.1738057,10.9556951,2.88,3.67,5.0,0,0.0,21.0,15.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.6,3.21,5,5.0,5.0,5.0,4,4.0,5,314.7679447,4.0,0,0,28,312.59504960000004,304.5003183,417.0389939,32.05851878,2.88,3.67,5.0,0,-1.0,87.0,15.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.61,3.21,4,5.0,5.0,5.0,3,4.0,5,8.699559258999999,4.0,0,0,38,15.07586555,9.207796793,108.95188710000001,338.2963651,2.88,3.67,5.0,0,97.0,50.0,32.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.61,3.21,4,5.0,5.0,5.0,5,5.0,5,1777.4368769999999,4.0,0,0,27,1770.65107,1779.6276,1737.2756239999999,1950.5661129999999,2.88,3.67,5.0,0,96.0,50.0,20.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.61,3.21,4,4.0,5.0,4.0,4,4.0,5,1810.7645670000002,4.0,0,0,27,1803.1292629999998,1811.36549,1785.1964420000002,1938.8396149999999,2.88,3.67,4.0,0,17.0,21.0,23.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.61,3.21,4,4.0,5.0,4.0,3,4.0,5,14.55661963,6.0,1,0,25,6.244617524,10.04022343,111.10036709999999,337.22747069999997,2.88,3.67,4.0,0,12.0,37.0,11.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.61,3.21,4,5.0,5.0,5.0,4,5.0,5,3.858054837,4.0,1,0,27,5.382392971,8.846598201,104.1078368,343.21484639999994,2.88,3.67,4.0,0,0.0,91.0,17.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.61,3.21,5,5.0,5.0,4.0,3,5.0,5,90.47338224,4.0,0,0,27,92.45007074,100.5379934,18.1132468,434.73468990000003,2.88,3.67,4.0,0,93.0,34.0,94.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.62,3.21,4,5.0,5.0,5.0,3,5.0,5,14.5485416,4.0,0,0,28,16.64151863,6.895848999,116.58212720000002,330.5794313,2.88,3.84,4.0,0,-31.0,89.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.62,3.21,5,5.0,5.0,5.0,4,4.0,5,110.24060700000001,4.0,0,0,29,112.61598470000001,120.4692855,12.18941821,454.83487429999997,2.88,3.67,5.0,0,5.0,43.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.62,3.21,5,5.0,5.0,5.0,5,5.0,5,17.50973987,6.0,0,0,29,26.13581371,27.00118021,91.50640233,356.53487210000003,2.88,3.67,5.0,0,3.0,86.0,18.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.63,3.21,5,5.0,5.0,5.0,3,4.0,4,110.24060700000001,4.0,1,0,36,112.61598470000001,120.4692855,12.18941821,454.83487429999997,2.88,3.73,3.0,0,0.0,-194.0,28.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3.63,3.21,4,5.0,5.0,5.0,5,5.0,5,2468.9300980000003,4.0,0,0,26,2461.1381890000002,2469.190274,2445.650534,2579.1975039999998,2.88,3.67,5.0,0,61.0,48.0,35.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.63,3.21,3,5.0,5.0,5.0,4,5.0,5,33.4087501,4.0,0,0,28,32.28585707,41.612548600000004,76.42654518,373.69606769999996,2.88,3.67,5.0,0,4.0,44.0,13.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
